dteday,hr,datetime,cnt,temp,hum,windspeed,traffic_factor,weather_condition,holiday_flag,weekend_flag,area_name,bike_model,event_name,base_price,surge_multiplier,final_price,zone
2025-03-28,17,2025-03-28 17:00:00,882,32.9,47.6,13.8,0.85,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-28,18,2025-03-28 18:00:00,963,27.8,43.2,8.0,0.78,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-28,19,2025-03-28 19:00:00,936,26.1,39.4,7.8,0.84,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-28,20,2025-03-28 20:00:00,576,31.9,41.4,13.7,0.78,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-28,21,2025-03-28 21:00:00,726,26.7,49.9,0.0,0.79,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-28,22,2025-03-28 22:00:00,465,31.0,44.3,4.0,0.71,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-28,23,2025-03-28 23:00:00,601,29.3,44.3,14.2,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-29,0,2025-03-29 00:00:00,626,28.8,44.4,2.5,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-29,1,2025-03-29 01:00:00,445,30.8,41.9,16.8,0.72,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-29,2,2025-03-29 02:00:00,639,34.9,42.9,6.1,0.74,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-29,3,2025-03-29 03:00:00,688,26.0,53.6,4.6,0.7,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-29,4,2025-03-29 04:00:00,302,30.2,33.4,9.0,0.77,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-29,5,2025-03-29 05:00:00,584,29.1,41.2,4.8,0.72,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-29,6,2025-03-29 06:00:00,724,29.2,54.2,1.1,0.79,Light Rain,1,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-29,7,2025-03-29 07:00:00,1012,30.5,45.6,4.3,0.84,Foggy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,8,2025-03-29 08:00:00,1222,26.2,36.8,7.7,0.86,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-03-29,9,2025-03-29 09:00:00,836,31.8,38.4,3.6,0.8,Light Rain,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,10,2025-03-29 10:00:00,1046,27.4,44.4,3.8,0.79,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,11,2025-03-29 11:00:00,812,25.1,42.0,0.5,0.79,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,12,2025-03-29 12:00:00,738,30.6,48.1,13.9,0.73,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-29,13,2025-03-29 13:00:00,486,26.0,34.4,12.8,0.72,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-29,14,2025-03-29 14:00:00,717,27.4,38.0,4.5,0.7,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-29,15,2025-03-29 15:00:00,860,29.6,49.9,8.1,0.76,Clear,1,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,16,2025-03-29 16:00:00,897,28.8,41.0,3.4,0.76,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,17,2025-03-29 17:00:00,1035,29.7,47.1,1.5,0.81,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,18,2025-03-29 18:00:00,1056,30.9,43.4,10.6,0.79,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,19,2025-03-29 19:00:00,1015,26.0,40.4,7.7,0.85,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,20,2025-03-29 20:00:00,925,30.6,36.3,3.4,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-29,21,2025-03-29 21:00:00,752,28.9,36.0,7.5,0.81,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-29,22,2025-03-29 22:00:00,686,29.9,40.0,8.7,0.74,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-29,23,2025-03-29 23:00:00,717,30.1,44.4,2.7,0.73,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,0,2025-03-30 00:00:00,595,27.6,46.3,9.7,0.72,Foggy,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-30,1,2025-03-30 01:00:00,705,29.9,36.2,5.4,0.74,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,2,2025-03-30 02:00:00,709,31.8,36.8,1.6,0.7,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,3,2025-03-30 03:00:00,701,29.5,43.0,8.1,0.72,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,4,2025-03-30 04:00:00,775,28.6,45.4,8.5,0.73,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,5,2025-03-30 05:00:00,609,27.1,39.7,1.4,0.81,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-30,6,2025-03-30 06:00:00,964,27.3,41.0,0.9,0.84,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-30,7,2025-03-30 07:00:00,1150,31.0,45.1,2.7,0.82,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-03-30,8,2025-03-30 08:00:00,1239,30.3,39.0,17.8,0.89,Clear,1,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-03-30,9,2025-03-30 09:00:00,1167,26.4,34.8,6.2,0.78,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-03-30,10,2025-03-30 10:00:00,995,29.1,46.1,4.3,0.78,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-30,11,2025-03-30 11:00:00,787,26.1,44.5,13.4,0.72,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,12,2025-03-30 12:00:00,783,30.8,33.0,5.9,0.73,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,13,2025-03-30 13:00:00,294,32.2,46.1,1.1,0.72,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-30,14,2025-03-30 14:00:00,677,30.6,39.9,3.5,0.8,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,15,2025-03-30 15:00:00,815,27.8,35.7,5.5,0.74,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-30,16,2025-03-30 16:00:00,889,30.0,40.6,4.4,0.75,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-30,17,2025-03-30 17:00:00,712,30.9,40.3,0.4,0.83,Light Rain,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,18,2025-03-30 18:00:00,1047,31.1,44.0,11.1,0.83,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-30,19,2025-03-30 19:00:00,984,29.5,40.0,2.8,0.84,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-30,20,2025-03-30 20:00:00,919,27.1,38.5,3.7,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-30,21,2025-03-30 21:00:00,784,30.5,40.8,9.1,0.75,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,22,2025-03-30 22:00:00,655,31.7,33.5,6.9,0.7,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-30,23,2025-03-30 23:00:00,709,30.4,39.6,3.6,0.69,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-31,0,2025-03-31 00:00:00,582,28.9,48.8,14.2,0.72,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,1,2025-03-31 01:00:00,657,27.1,46.9,3.6,0.7,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-31,2,2025-03-31 02:00:00,587,28.2,35.1,1.4,0.75,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,3,2025-03-31 03:00:00,594,30.7,39.0,1.0,0.76,Cloudy,1,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,4,2025-03-31 04:00:00,690,27.4,36.4,0.7,0.79,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-31,5,2025-03-31 05:00:00,528,25.9,46.8,5.1,0.72,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,6,2025-03-31 06:00:00,359,29.4,43.1,2.1,0.82,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,7,2025-03-31 07:00:00,719,28.5,38.8,7.7,0.87,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-31,8,2025-03-31 08:00:00,1129,28.1,39.2,3.2,0.88,Clear,1,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-03-31,9,2025-03-31 09:00:00,991,29.7,38.8,14.4,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-31,10,2025-03-31 10:00:00,903,29.9,42.4,2.7,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-31,11,2025-03-31 11:00:00,818,29.5,33.1,0.2,0.8,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-31,12,2025-03-31 12:00:00,470,25.9,40.5,3.2,0.73,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,13,2025-03-31 13:00:00,292,28.3,46.5,2.3,0.76,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,14,2025-03-31 14:00:00,567,29.9,35.0,17.2,0.72,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,15,2025-03-31 15:00:00,503,25.4,48.8,0.2,0.71,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,16,2025-03-31 16:00:00,585,27.8,34.3,1.9,0.76,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-03-31,17,2025-03-31 17:00:00,923,25.9,44.3,7.6,0.79,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-31,18,2025-03-31 18:00:00,991,29.9,42.8,4.8,0.86,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-31,19,2025-03-31 19:00:00,957,31.1,36.5,6.8,0.8,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-03-31,20,2025-03-31 20:00:00,804,29.6,31.7,10.0,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-31,21,2025-03-31 21:00:00,747,32.2,55.1,3.5,0.8,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-31,22,2025-03-31 22:00:00,638,28.0,36.4,4.8,0.71,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-03-31,23,2025-03-31 23:00:00,661,26.8,43.9,0.7,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-01,0,2025-04-01 00:00:00,701,27.8,45.8,7.7,0.69,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-01,1,2025-04-01 01:00:00,637,29.4,59.2,6.0,0.7,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-01,2,2025-04-01 02:00:00,643,29.7,51.4,6.1,0.7,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-01,3,2025-04-01 03:00:00,281,30.6,38.2,8.2,0.7,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-01,4,2025-04-01 04:00:00,727,31.5,56.7,12.0,0.71,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-01,5,2025-04-01 05:00:00,627,30.7,54.6,5.2,0.78,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-01,6,2025-04-01 06:00:00,1034,29.5,47.3,3.3,0.78,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-01,7,2025-04-01 07:00:00,1112,26.7,42.7,6.4,0.86,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-01,8,2025-04-01 08:00:00,1165,29.8,54.8,4.6,0.88,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-01,9,2025-04-01 09:00:00,998,31.4,44.0,3.6,0.82,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-01,10,2025-04-01 10:00:00,932,35.6,52.9,3.3,0.84,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-01,11,2025-04-01 11:00:00,534,27.5,45.2,3.1,0.81,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-01,12,2025-04-01 12:00:00,727,29.2,53.5,0.3,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-01,13,2025-04-01 13:00:00,727,32.7,54.0,0.7,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-01,14,2025-04-01 14:00:00,511,30.5,45.2,11.0,0.77,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-01,15,2025-04-01 15:00:00,741,27.3,55.0,11.9,0.71,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-01,16,2025-04-01 16:00:00,874,27.1,55.9,13.7,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-01,17,2025-04-01 17:00:00,442,27.7,50.9,12.1,0.84,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-01,18,2025-04-01 18:00:00,1066,27.8,50.7,18.6,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-01,19,2025-04-01 19:00:00,416,32.3,58.4,0.4,0.84,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-01,20,2025-04-01 20:00:00,878,29.8,44.4,3.4,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-01,21,2025-04-01 21:00:00,573,29.6,52.5,1.2,0.76,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-01,22,2025-04-01 22:00:00,489,27.6,44.2,17.4,0.74,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-01,23,2025-04-01 23:00:00,689,33.7,44.3,8.9,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,0,2025-04-02 00:00:00,647,29.6,52.1,3.5,0.71,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,1,2025-04-02 01:00:00,269,31.0,53.0,7.8,0.78,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-02,2,2025-04-02 02:00:00,646,30.2,43.4,3.3,0.72,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,3,2025-04-02 03:00:00,593,29.1,51.5,1.1,0.74,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-02,4,2025-04-02 04:00:00,691,29.3,49.6,10.5,0.72,Cloudy,1,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,5,2025-04-02 05:00:00,788,30.7,47.5,5.0,0.72,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,6,2025-04-02 06:00:00,394,26.8,51.8,4.8,0.76,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-02,7,2025-04-02 07:00:00,1087,27.2,45.2,5.9,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-02,8,2025-04-02 08:00:00,1220,30.2,51.3,4.7,0.86,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-02,9,2025-04-02 09:00:00,1124,29.6,50.5,13.0,0.8,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-02,10,2025-04-02 10:00:00,931,30.4,44.0,12.8,0.83,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-02,11,2025-04-02 11:00:00,805,29.2,50.4,3.0,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,12,2025-04-02 12:00:00,710,28.8,47.5,5.6,0.73,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,13,2025-04-02 13:00:00,522,31.0,53.1,13.5,0.73,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-02,14,2025-04-02 14:00:00,701,33.1,55.8,4.0,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,15,2025-04-02 15:00:00,787,29.4,49.3,16.4,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,16,2025-04-02 16:00:00,870,31.5,53.0,6.3,0.75,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-02,17,2025-04-02 17:00:00,947,29.6,37.4,5.1,0.83,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-02,18,2025-04-02 18:00:00,717,30.3,56.3,4.3,0.77,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,19,2025-04-02 19:00:00,1013,27.4,45.2,10.7,0.85,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-02,20,2025-04-02 20:00:00,944,33.8,52.8,2.3,0.73,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-02,21,2025-04-02 21:00:00,726,30.4,47.1,10.5,0.72,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-02,22,2025-04-02 22:00:00,628,29.7,47.9,2.9,0.74,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-02,23,2025-04-02 23:00:00,475,29.3,65.5,1.5,0.69,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-03,0,2025-04-03 00:00:00,471,28.1,49.3,0.2,0.69,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-03,1,2025-04-03 01:00:00,669,29.3,54.1,13.4,0.74,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,2,2025-04-03 02:00:00,619,30.7,51.3,5.5,0.69,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-03,3,2025-04-03 03:00:00,660,29.8,54.6,10.5,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,4,2025-04-03 04:00:00,653,31.7,58.5,0.9,0.75,Foggy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,5,2025-04-03 05:00:00,664,30.6,48.9,1.3,0.82,Foggy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,6,2025-04-03 06:00:00,1004,29.0,50.3,15.6,0.84,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-03,7,2025-04-03 07:00:00,786,29.0,53.0,0.7,0.86,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,8,2025-04-03 08:00:00,1251,30.2,48.6,8.4,0.83,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-03,9,2025-04-03 09:00:00,1206,32.7,53.0,11.0,0.85,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-03,10,2025-04-03 10:00:00,899,29.0,51.1,2.3,0.77,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-03,11,2025-04-03 11:00:00,829,34.1,51.9,14.1,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-03,12,2025-04-03 12:00:00,262,30.7,52.0,0.6,0.73,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-03,13,2025-04-03 13:00:00,484,28.8,44.0,18.7,0.72,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-03,14,2025-04-03 14:00:00,738,30.0,48.9,12.8,0.79,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,15,2025-04-03 15:00:00,830,31.5,44.5,3.4,0.79,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-03,16,2025-04-03 16:00:00,650,29.6,53.2,2.2,0.73,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,17,2025-04-03 17:00:00,980,30.6,49.5,1.9,0.79,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-03,18,2025-04-03 18:00:00,1058,26.7,46.5,8.8,0.8,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-03,19,2025-04-03 19:00:00,1016,29.7,43.9,2.6,0.82,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-03,20,2025-04-03 20:00:00,834,32.8,48.4,1.6,0.76,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-03,21,2025-04-03 21:00:00,749,32.8,50.9,6.3,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,22,2025-04-03 22:00:00,701,29.4,44.8,13.1,0.74,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-03,23,2025-04-03 23:00:00,619,30.0,53.0,1.6,0.7,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-04,0,2025-04-04 00:00:00,633,27.8,52.4,4.3,0.72,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,1,2025-04-04 01:00:00,598,32.6,60.8,3.0,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-04,2,2025-04-04 02:00:00,677,30.7,43.2,0.1,0.69,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,3,2025-04-04 03:00:00,456,28.4,52.3,0.4,0.7,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-04,4,2025-04-04 04:00:00,760,31.6,55.0,10.0,0.79,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,5,2025-04-04 05:00:00,801,31.0,48.9,8.8,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,6,2025-04-04 06:00:00,1030,27.6,49.5,6.4,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-04,7,2025-04-04 07:00:00,1081,31.8,46.3,0.4,0.81,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-04,8,2025-04-04 08:00:00,1119,31.8,42.3,0.7,0.8,Cloudy,1,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-04,9,2025-04-04 09:00:00,1101,34.2,44.4,5.4,0.87,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-04,10,2025-04-04 10:00:00,659,28.1,52.4,8.1,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,11,2025-04-04 11:00:00,780,31.2,45.3,3.9,0.79,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,12,2025-04-04 12:00:00,525,29.6,48.2,8.6,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-04,13,2025-04-04 13:00:00,711,30.1,47.1,15.5,0.73,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,14,2025-04-04 14:00:00,701,28.7,50.4,3.2,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,15,2025-04-04 15:00:00,779,31.2,48.2,11.5,0.8,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,16,2025-04-04 16:00:00,811,30.5,52.6,9.3,0.79,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,17,2025-04-04 17:00:00,1047,28.4,54.6,5.0,0.84,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-04,18,2025-04-04 18:00:00,1071,30.6,59.6,1.0,0.79,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-04,19,2025-04-04 19:00:00,1046,33.1,40.8,2.8,0.81,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-04,20,2025-04-04 20:00:00,563,30.1,52.9,9.3,0.79,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-04,21,2025-04-04 21:00:00,766,28.7,56.6,0.7,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,22,2025-04-04 22:00:00,721,31.5,47.3,9.3,0.7,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-04,23,2025-04-04 23:00:00,647,31.5,46.7,2.8,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-05,0,2025-04-05 00:00:00,725,31.1,67.1,0.4,0.73,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-05,1,2025-04-05 01:00:00,712,28.9,58.8,5.7,0.71,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-05,2,2025-04-05 02:00:00,736,29.6,42.8,8.2,0.75,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-05,3,2025-04-05 03:00:00,741,27.1,46.6,7.1,0.77,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-05,4,2025-04-05 04:00:00,835,31.8,45.3,0.8,0.75,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-05,5,2025-04-05 05:00:00,646,33.1,50.8,8.2,0.73,Light Rain,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-04-05,6,2025-04-05 06:00:00,951,29.9,43.3,22.9,0.83,Foggy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-05,7,2025-04-05 07:00:00,1150,29.4,48.0,1.1,0.8,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-05,8,2025-04-05 08:00:00,1370,27.8,42.3,4.6,0.82,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-05,9,2025-04-05 09:00:00,1076,25.6,52.7,6.1,0.85,Foggy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-05,10,2025-04-05 10:00:00,1090,30.4,47.9,12.8,0.77,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-04-05,11,2025-04-05 11:00:00,933,25.3,57.4,1.7,0.82,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-04-05,12,2025-04-05 12:00:00,556,29.9,43.4,15.0,0.75,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-04-05,13,2025-04-05 13:00:00,697,28.9,46.8,10.8,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
